,Unnamed: 0,address,building,unit,level,room,用户地址,楼,单元,层,房间
7570,7570,美传书院(富奇创意大厦1楼116号),,,1,116号,美传书院 (富奇创意大厦1楼116号),,,1,116
7571,7571,星河2期-c座(27层),c座,,27,,星河2期-C座 (27层),c座,,27,
7572,7572,上丰花园-1栋(龙华区人民路与新区大道交汇处上丰花园1栋503d),1栋,,5,03d,上丰花园-1栋 (龙华区人民路与新区大道交汇处上丰花园1栋503D),1栋,,5,503d
7573,7573,天下客(202),,,2,202,天下客 (202),,,2,202
7574,7574,十二橡树庄园2期-5号门(1023a商铺),,,1,1023a商铺,十二橡树庄园2期-5号门 (1023a商铺),,,10,1023a
7575,7575,万科第五园四期-5号楼(604),5号楼,,6,604,万科第五园四期-5号楼 (604),5号楼,,6,604
7576,7576,圣·莫丽斯c区-15栋-2单元(2单元3ab),15栋,2单元,,3ab,圣·莫丽斯C区-15栋-2单元 (2单元3AB),15栋,2单元,3,ab
7577,7577,景俊大厦-b栋(505),b栋,,5,05,景俊大厦-B栋 (505),b栋,,5,505
7578,7578,坂田集团商务中心(806),,,8,806,坂田集团商务中心 (806),,,8,806
7579,7579,万象天成-11栋(a单元2015),11栋,a单元,20,2015,万象天成-11栋 (A单元2015),11栋,a单元,20,2015
7580,7580,丽江龙继斑鱼庄(五和店)(一楼打电话),,,1,,丽江龙继斑鱼庄(五和店) (一楼打电话),,,1,
7581,7581,润君心茶庄(永香路7巷7号403),,,4,403,润君心茶庄 (永香路7巷7号403),,,4,403
7582,7582,淘金地大厦b座(711),b座,,7,711,淘金地大厦B座 (711),b座,,7,711
7583,7583,刘屋路57号101小区(蓝色房子203，挂在门把手就可以，谢谢～),,,2,203,刘屋路57号101小区 (蓝色房子203，挂在门把手就可以，谢谢～),,,2,203
7584,7584,太二酸菜鱼(八号仓店)(太二酸菜鱼),,,,,太二酸菜鱼(八号仓店) (太二酸菜鱼),,,,
7585,7585,溪山美地(1栋8e),1栋,,8,e,溪山美地 (1栋8E),1栋,,8,e
7586,7586,龙新派出所(一楼大厅),,,1,大厅,龙新派出所 (一楼大厅),,,1,
7587,7587,天福便利店(九巷3号天福便利店2楼205),九巷3号,,2,205,天福便利店 (九巷3号天福便利店2楼205),,,2,205
7588,7588,万科璞悦山(28栋3101),28栋,,31,01,万科璞悦山 (28栋3101),28栋,,31,3101
7589,7589,悦澜山花园(7a9d),,,9,d,悦澜山花园 (7A9D),7a,,9,d
7590,7590,星河world-f座(2705),f座,,27,2705,星河WORLD-F座 (2705),f座,,27,2705
7591,7591,星河world(三期g栋大堂),g栋,,,大堂,星河WORLD (三期G栋大堂),g栋,,,
7592,7592,创客工坊(209),,,2,209,创客工坊 (209),,,2,209
7593,7593,蛙来哒(星河worldcocopark店)(蛙来哒),,,,,蛙来哒(星河WORLDCocopark店) (蛙来哒),,,,
7594,7594,樟坑一区-37栋(101),37栋,,1,101,樟坑一区-37栋 (101),37栋,,1,101
7595,7595,民治华侨新村-10栋(到了给我打电话，我下去拿),10栋,,,,民治华侨新村-10栋 (到了给我打电话，我下去拿),10栋,,,
7596,7596,星河world-g座(g24楼),g座,g2,4,,星河WORLD-G座 (G2 4楼),g座|g2,,4楼,
7597,7597,星河world(g217楼),,,17,,星河WORLD (G2 17楼),g2,,17楼,
7598,7598,碧水龙庭(民丰路)(5栋一单元5a),5栋,一单元,5,5a,碧水龙庭(民丰路) (5栋一单元5a),5栋,一单元,5,a
7599,7599,恒江大厦(14楼),,,14,,恒江大厦 (14楼),,,,
7600,7600,淘金地大厦b座(807),b座,,8,807,淘金地大厦B座 (807),b座,,8,807
7601,7601,鼎曦大厦-1号楼(深圳市龙华区翠岭华庭1号楼鼎曦大厦b2401),1号楼,,24,b2401,鼎曦大厦-1号楼 (深圳市龙华区翠岭华庭1号楼鼎曦大厦B2401),1号楼,b,24,2401
7602,7602,万科第五园3期(映月居b栋906),b栋,,9,906,万科第五园3期 (映月居B栋 906),b栋,,9,906
7603,7603,城市山海中心-a栋(108),a栋,,1,108,城市山海中心-A栋 (108),a栋,,1,108
7604,7604,星河丹堤c区(23-01),,,23,01,星河丹堤C区 (23-01),23,,,1
7605,7605,龙光·玖钻(南区4d1231室),,,12,1231,龙光·玖钻 (南区4D1231室),4d,,12,1231室
7606,7606,良品铺子(龙华红山6979店),,,,,良品铺子(龙华红山6979店),,,,
7607,7607,樟坑三区-44号楼(605),44号楼,,6,05,樟坑三区-44号楼 (605),44号楼,,6,605
7608,7608,儒骏城立方(a1301需要送到门口),,,13,1301,儒骏城立方 (A1301 需要送到门口),a栋,,13,1301
7609,7609,华业玫瑰四季(一期1栋1座3单元23d),1栋|1座,3单元,2,23d,华业玫瑰四季 (一期1栋1座3单元23D),1栋1座,3单元,23,d
7610,7610,湾畔mall(l1勇士拓展乐园在麦当劳旁边),,,1,勇士拓展乐园,湾畔Mall (L1 勇士拓展乐园 在麦当劳旁边),,,1,
7611,7611,樟坑1区(82栋303),82栋,,3,303,樟坑1区 (82栋303),82栋,,3,303
7612,7612,菜鸟驿站(光雅园店)(光雅园一巷6号3楼),,,3,,菜鸟驿站(光雅园店) (光雅园一巷6号 3楼),,,3楼,
7613,7613,潜龙曼海宁花园南区(8栋18c),8栋,,18,18c,潜龙曼海宁花园南区 (8栋18C),8栋,,18,c
7614,7614,深圳美景酒店,,,,,深圳美景酒店,,,,
7615,7615,麦途酒店(深圳技术大学店)(麦途酒店对面的楼，c栋),c栋,,,,麦途酒店(深圳技术大学店) (麦途酒店对面的楼，C栋),c栋,,,
7616,7616,十二橡树庄园(一期l3栋15楼a),l3栋,,15,a,十二橡树庄园 (一期L3栋15楼A),l3栋,,15楼,a
7617,7617,牛栏前大厦附楼,,,,附楼,牛栏前大厦附楼,,,,
7618,7618,世纪春城一期(东门)(2c栋三单元606),2c栋,三单元,6,06,世纪春城一期(东门) (2C栋三单元606),2c栋,3单元,6,606
7619,7619,鑫茂公寓(a座1138),a座,,11,38,鑫茂公寓 (A座1138),a座,,11,1138
7620,7620,和雅轩-1b栋(2106),1b栋,,21,06,和雅轩-1B栋 (2106),1b栋,,21,2106
7621,7621,天虹rainbow(龙华九方购物中心店)(关键词综合素养中心2楼),,,2,关键词综合素养中心,天虹RAINBOW(龙华九方购物中心店) (关键词综合素养中心2楼),,,2,
7622,7622,星河领创天下(1楼，电话通知我，然后放到取餐柜里，),,,1,,星河领创天下 (1楼，电话通知我，然后放到取餐柜里，),,,1楼,取餐柜
7623,7623,星河world-f座(无人机取餐柜),f座,,,无人机取餐柜,星河WORLD-F座 (无人机取餐柜),f座,,,
7624,7624,祥昭大厦-宿舍楼(4栋6002),4栋,,6,6002,祥昭大厦-宿舍楼 (4栋6002),宿舍楼|4栋,,6,6002
7625,7625,龙光·玖钻北区-3b栋(3b4101),3b栋,,41,4101,龙光·玖钻北区-3B栋 (3B4101),3b栋,,41,4101
7626,7626,八零创业大厦(3楼313),,,3,313,八零创业大厦 (3楼313),,,3楼,313
7627,7627,尚峻御园(4栋3903),4栋,,39,03,尚峻御园 (4栋3903),4栋,,,3903
7628,7628,龙鑫便利店(爱南路店)(龙鑫模具右边小路有电梯宿舍楼512),宿舍楼,,5,512,龙鑫便利店(爱南路店) (龙鑫模具右边小路有电梯宿舍楼512),,,5,512
7629,7629,云里智能园-5栋(云里智能园5栋6楼),5栋,,6,,云里智能园-5栋 (云里智能园5栋6楼),5栋,,6楼,
7630,7630,碧桂园深荟城-11栋-1单元(11栋一单元2504),11栋,,25,04,碧桂园深荟城-11栋-1单元 (11栋一单元2504),11栋,1单元,25,2504
7631,7631,金亨利·都荟首府-c栋(中国银行红山支行),c栋,,,中国银行红山支行,金亨利·都荟首府-C栋 (中国银行红山支行),c栋,,,
7632,7632,绿景公馆1866南区(光大银行龙华民塘支行大堂),,,,光大银行龙华民塘支行大堂,绿景公馆1866南区 (光大银行龙华民塘支行大堂),,,,
7633,7633,民兴工业区-4栋(201),4栋,,2,201,民兴工业区-4栋 (201),4栋,,2,201
7635,7635,碧水龙庭(民丰路)(4栋2单元6a),4栋,2单元,6,6a,碧水龙庭(民丰路) (4栋2单元6A),4栋,2单元,6,a
7636,7636,上丰花园-2栋-1单元(2510a),2栋,1单元,25,10a,上丰花园-2栋-1单元 (2510A),2栋,1单元,25,2510a
7637,7637,龙华天虹购物中心(二楼reese假发店),,,2,reese假发店,龙华天虹购物中心 (二楼REESE假发店),,,二楼,
7638,7638,龙泽苑-b栋(1801),b栋,,18,1801,龙泽苑-B栋 (1801),b栋,,18,1801
7639,7639,远景家园-2栋-1单元(801),2栋,1单元,8,801,远景家园-2栋-1单元 (801),2栋,1单元,8,801
7640,7640,民乐翠园小区-16栋-a单元(701),16栋,a单元,7,701,民乐翠园小区-16栋-a单元 (701),16栋,a单元,7,701
7641,7641,南坑第一工业区(d栋4楼),d栋,,4,,南坑第一工业区 (D栋4楼),d栋,,4楼,
7642,7642,广东省深圳市龙华区金苹果(二期1单元904（入口一直上坡）小产权房背后就是),,,9,04,广东省深圳市龙华区金苹果 (二期1单元904（入口一直上坡）小产权房背后就是),,1单元,9,904
7643,7643,郭尾新村-30号楼(家佳乐有限公司一楼进门放泡沫箱),30号楼,,,,郭尾新村-30号楼 (家佳乐有限公司一楼进门放泡沫箱),30楼,,1,
7644,7644,龙华名车广场(3楼蜜蜂go办公室（3楼出电梯放门口架子上）),,,3,蜜蜂go办公室,龙华名车广场 (3楼蜜蜂go办公室（3楼出电梯放门口架子上）),,,3楼,
7645,7645,星河丹堤e区(e2-1-1901),,1,19,01,星河丹堤E区 (E2-1-1901),e2,1,19,1901
7646,7646,中航天逸花园(a3栋b单元1901),a3栋,b单元,19,1901,中航天逸花园 (A3栋B单元1901),a3栋,b单元,19,1901
7647,7647,龙光玖钻(1a上3楼空中花园北区健身中心),,,3,空中花园北区健身中心,龙光玖钻 (1A上3楼空中花园北区健身中心),1a,,3楼,
7648,7648,星河world-d座(星河worldd栋),d座,,,,星河WORLD-D座 (星河world D栋 ),d,,,
7649,7649,莱蒙·水榭春天6b期-北门(1栋11c),1栋,,11,c,莱蒙·水榭春天6B期-北门 (1栋11c),1栋,,11,c
7650,7650,中海锦城5a(广东省深圳市龙华区民治街道中海锦城5a栋3006),5a栋,,30,06,中海锦城5A (广东省深圳市龙华区民治街道中海锦城5A栋3006),5a栋,,30,3006
7651,7651,星河传奇·中执朗寓-b栋(星河传奇三期b座1608),b栋,,16,1608,星河传奇·中执朗寓-B栋 (星河传奇三期B座1608),b栋,,16,1608
7652,7652,龙光玖钻(4b栋901室),4b栋,,9,901,龙光玖钻 (4B栋901室),4b栋,,9,901室
7653,7653,鸿荣源.天俊公寓-d栋,d栋,,,,鸿荣源.天俊公寓-D栋,d栋,,,
7654,7654,红山6979-23号楼(红山6979商业中心二期23座807/808室),23座,,8,807/808室,红山6979-23号楼 (红山6979商业中心二期23座807/808室),23座,,8,807/808室
7655,7655,万科星火online-7栋(228),7栋,,2,28,万科星火online-7栋 (228),7栋,,2,228
7656,7656,河背布龙路一巷-12号楼(701),12号楼,,7,701,河背布龙路一巷-12号楼 (701),12号楼,,7,701
7657,7657,坂田1970文创园-2栋(401门口桌子),2栋,,4,401门口桌子,坂田1970文创园-2栋 (401门口桌子),2栋,,4,401
7658,7658,上丰花园(1栋1802),1栋,,18,1802,上丰花园 (1栋1802),1栋,,18,1802
7659,7659,南贤商业广场商务中心a座(805),a座,,8,805,南贤商业广场商务中心A座 (805),a座,,8,805
7660,7660,星河丹堤e区-1栋(1单元2001房),,1单元,20,2001房,星河丹堤E区-1栋 (1单元2001房),1栋,1单元,20,2001房
7661,7661,菜鸟驿站(深圳坂田塘排东8巷14号店)(塘排东九巷11号302),,,3,302,菜鸟驿站(深圳坂田塘排东8巷14号店) (塘排东九巷11号302),,,3,302
7662,7662,民乐社区工作站(民乐物业管理分公司),,,,,民乐社区工作站 (民乐物业管理分公司),,,,
7663,7663,溪山美地(13栋2cd（西门停车场）),13栋,2cd,,,溪山美地 (13栋2cd（西门停车场）),13栋,,2,cd
7664,7664,景俊大厦(a栋605),a栋,,6,605,景俊大厦 (A栋605),a栋,,6,605
7665,7665,新翠雅苑(4d),,,4,4d,新翠雅苑 (4D),4d,,,
7666,7666,大发埔村(东村3巷12号502),,,5,502,大发埔村 (东村3巷12号502),,,5,502
7667,7667,世贸百货c1号楼(周大福珠宝),c1号楼,,,,世贸百货C1号楼 (周大福珠宝),c1号楼,,,
7668,7668,华景乐园(1220),,,,1220,华景乐园 (1220),,,12,1220
7669,7669,龙光·玖龙玺(j幢5d),,,5,5d,龙光·玖龙玺 (J幢5D),j栋,,5,d
7670,7670,中升星辉奔驰(坂田总店)(中裕冠大道2号),,,,,中升星辉奔驰(坂田总店) (中裕冠大道2号),,,,
7671,7671,华业玫瑰四季1期(1栋2座2单元15d),1栋|2座,2单元,15,15d,华业玫瑰四季1期 (1栋2座2单元15D),1栋2座,2单元,15,d
7672,7672,深圳市福摩特科技有限公司(5a座2906),5a座,,29,2906,深圳市福摩特科技有限公司 (5A座2906),5a座,,29,2906
7673,7673,hbc汇隆中心(42楼稳健前台),,,42,稳健前台,HBC汇隆中心 (42楼稳健前台),,,42楼,
7674,7674,圣莫丽斯a25-b,,,,,圣莫丽斯A25-B,a,,25,25-b
7675,7675,德弘公寓(公寓前台收),,,,公寓前台收,德弘公寓 (公寓前台收),,,,
7676,7676,深圳市创想三维科技有限公司(17楼),,,17,,深圳市创想三维科技有限公司 (17楼),,,17楼,
7677,7677,泊寓(坂田星光公社店)(麒麟西村五和大道南36号202),,,2,02,泊寓(坂田星光公社店) (麒麟西村五和大道南36号 202),,,2,202
7678,7678,深圳港龙妇产医院(3a22),,,2,2,深圳港龙妇产医院 (3a22),,,3a,22
7679,7679,红盒子创意园(a2206),,,2,206,红盒子创意园 (A2 206),a2,,2,206
7680,7680,龙塘村北二巷-9栋(1003),9栋,,10,03,龙塘村北二巷-9栋 (1003),9栋,,10,1003
7681,7681,卓越皇后道(4b5a),,5a,,,卓越皇后道 (4B5A),4b,,5,a
7682,7682,颐安·都会中央5期(颐安都会中央5期5b栋27d),5b栋,,27,27d,颐安·都会中央5期 (颐安都会中央5期5B栋27D),5b栋,,27,d
7683,7683,万科广场(龙岗店)(万科广场三楼汉堡王),,,3,汉堡王,万科广场(龙岗店) (万科广场三楼汉堡王),,,3,
7684,7684,溪山美地园(12栋a单元9楼a),12栋,a单元,9,a,溪山美地园 (12栋A单元9楼A),12栋,a单元,9,a
7685,7685,香林世纪华府(1栋1单元1405),1栋,1单元,14,1405,香林世纪华府 (1栋1单元1405),1,1,14,1405
7686,7686,特发·和平里1期(b2栋704),b2栋,,7,04,特发·和平里1期 (B2栋704),b2栋,,7,704
7687,7687,万科星火online(五和大道南2号万科星火online6栋101),6栋,,1,101,万科星火online (五和大道南2号万科星火ONLINE6栋101),6栋,,1,101
7688,7688,莱蒙水榭春天2期(6栋鹤兰苑18f（),6栋,鹤兰苑,18,,莱蒙水榭春天2期 (6栋鹤兰苑18f（),6栋,,18,f
7689,7689,老川味江油肥肠川菜馆(龙岗店)(楼上401(玻璃门，不是铁门)),,,4,01,老川味江油肥肠川菜馆(龙岗店) (楼上401(玻璃门，不是铁门)),,,4,401
7690,7690,光雅园二巷(民营住宅区2巷2号菜鸟驿站),,2巷,,2号菜鸟驿站,光雅园二巷 (民营住宅区2巷2号菜鸟驿站),,,,
7691,7691,荔苑大厦-b座(1206),b座,,12,1206,荔苑大厦-B座 (1206),b座,,12,1206
7692,7692,银星科技大厦-d栋(11楼前台),d栋,,11,前台,银星科技大厦-D栋 (11楼前台),d栋 ,,11楼,
7693,7693,坂田国际中心-d栋(d栋10楼1019室),d栋,,10,1019,坂田国际中心-D栋 (D栋10楼1019室),d栋,,10楼,1019室
7694,7694,松仔园二区-41号楼(松仔园二区41栋爱上家公寓502),41号楼,,5,02,松仔园二区-41号楼 (松仔园二区41栋爱上家公寓502),41栋,,5,502
7695,7695,星河丹堤e区(2栋2单元2701),2栋,2单元,27,2701,星河丹堤E区 (2栋2单元2701),2栋,2单元,27,2701
7696,7696,星河world-coco-park(a座楼下取餐柜),a座,,,楼下取餐柜,星河WORLD-COCO-Park (A座楼下取餐柜),a座,,,
7697,7697,光雅园九区八巷-14号楼(光雅园九区八巷14号楼204),14号楼,,2,204,光雅园九区八巷-14号楼 (光雅园九区八巷14号楼204),14号楼,,2,204
7698,7698,碧桂园阳光苑(702),,,7,702,碧桂园阳光苑 (702),,,7,702
7699,7699,万科星火online-6栋(3楼308),6栋,,3,308,万科星火ONLINE-6栋 (3楼308),6栋,,3楼,308
7700,7700,深圳香港培侨书院龙华信义学校(陪读楼1401),陪读楼,,14,1401,深圳香港培侨书院龙华信义学校 (陪读楼1401),陪读楼,,14,1401
7701,7701,东边新村a区-34栋(602),34栋,,6,602,东边新村A区-34栋 (602),34栋,,6,602
7702,7702,星河world-g2栋(16楼分米互联),g2栋,,16,分米互联,星河WORLD-G2栋 (16楼分米互联),g2栋,,16楼,
7703,7703,深圳国际进博广场(深圳国际进博会馆a栋3楼),a栋,,3,,深圳国际进博广场 (深圳国际进博会馆A栋3楼),a栋,,3楼,
7704,7704,绿景香颂(b1栋24b),b1栋,,24,24b,绿景香颂 (B1栋24b),b1栋,,24,b
7705,7705,皓月花园(9栋2单元),9栋,2单元,,,皓月花园 (9栋2单元),9栋,2单元,,
7706,7706,潜龙曼海宁花园南区(5栋1单元18d),5栋,1单元,18,18d,潜龙曼海宁花园南区 (5栋1单元18D),5栋,1单元,18,d
7707,7707,润达圆庭-f栋(ｆ栋501),f栋,,5,01,润达圆庭-F栋 (Ｆ栋501),f栋,,5,501
7708,7708,悦湖大厦(9a7),,9a,7,,悦湖大厦 (9a7),,,9,a7
7709,7709,深圳市烨富电子科技有限公司(3楼放鞋柜上),,,3,放鞋柜上,深圳市烨富电子科技有限公司 (3楼 放鞋柜上),,,3,
7710,7710,升飞园大厦(3单元301),,3单元,3,301,升飞园大厦 (3单元301),,3单元,3,301
7711,7711,爱联建新村院区式管理小区(三巷9号302),,,3,302,爱联建新村院区式管理小区 (三巷9号302),,,3,302
7712,7712,潜龙曼海宁花园北区(3栋2单元24a),3栋,2单元,24,24a,潜龙曼海宁花园北区 (3栋2单元24A),3栋,2单元,24,a
7713,7713,广东省深圳市龙华区民乐一区-201栋(708),201栋,,7,08,广东省深圳市龙华区民乐一区-201栋 (708),201栋,,7,708
7714,7714,澳门新村-13栋(朴朴超市),13栋,,,朴朴超市,澳门新村-13栋 (朴朴超市),13栋,,,
7715,7715,莱蒙水榭春天3期(12栋玉兰苑24a),12栋,玉兰苑,2,4a,莱蒙水榭春天3期 (12栋玉兰苑24a),12栋,,24,a
7716,7716,万科紫悦山(6栋1701号),6栋,,17,01,万科紫悦山 (6栋1701号),6栋,,17,1701号
7717,7717,九州公寓-b栋(b415),b栋,,4,415,九州公寓-B栋 (B415),b栋,,4,415
7718,7718,西头东苑-d栋(d栋1602),d栋,,16,2,西头东苑-D栋 (D栋1602),d栋,,16,1602
7719,7719,乐梅园(乐梅园20栋),20栋,,,,乐梅园 (乐梅园20栋),20栋,,,
7720,7720,春华四季园二期-27号楼(二单元1d),27号楼,二单元,1,1d,春华四季园二期-27号楼 (二单元1D),27号楼,2,1,d
7721,7721,沙元埔-26号楼(深圳市龙华区民治街道沙元埔26栋1404号房),26号楼,,14,1404,沙元埔-26号楼 (深圳市龙华区民治街道沙元埔26栋1404号房),26栋,,14,1404
7722,7722,潜龙鑫茂花园(b区b1栋2单元8楼8e),b1栋,2单元,8,8e,潜龙鑫茂花园 (B区b1栋2单元8楼8e),b1栋,2单元,8楼,8e
7723,7723,民康花园-d栋(907),d栋,,9,907,民康花园-D栋 (907),d栋,,9,907
7724,7724,五和地铁站-h口(五和地铁站h出口),,,,h口,五和地铁站-H口 (五和地铁站H出口),,,,
7725,7725,泓瀚苑-23号楼(23栋802(酒庄左边黑铁门进)),23号楼|23栋,,8,02,泓瀚苑-23号楼 (23栋802(酒庄左边黑铁门进)),23栋,,8,802
7726,7726,鸿荣源物业管理有限公司公园大地花园管理处(东区管理处),,,,东区管理处,鸿荣源物业管理有限公司公园大地花园管理处 (东区管理处),,,,
7727,7727,坂田手造文化街2期(d117手打柠檬茶一楼),,,1,d117,坂田手造文化街2期 (D117手打柠檬茶一楼),,,一楼,
7728,7728,滢水山庄(5栋603),5栋,,6,603,滢水山庄 (5栋603),5栋,,6,603
7729,7729,紫薇花园西区-11栋(403),11栋,,4,403,紫薇花园西区-11栋 (403),11栋,,4,403
7730,7730,往来便利店(麒麟东一巷12号6楼),,,6,,往来便利店 (麒麟东一巷12号6楼),,,6楼,
7731,7731,城投七里香谢(2栋2单元5c),2栋,2单元,5,5c,城投七里香谢 (2栋2单元5c),2栋,2单元,5,c
7732,7732,万科星火online天璇仓(7栋130),7栋,,1,130,万科星火ONLINE天璇仓 (7栋130),7栋,,1,130
7733,7733,星河world1期-a座(16楼),a座,,16,,星河WORLD1期-A座 (16楼),a座,,16楼,
7734,7734,樟坑二区-33号楼(703),33号楼,,7,703,樟坑二区-33号楼 (703),33号楼,,7,703
7735,7735,星河world1期-a座(2306outdoormaster沃峰户外运动),a座,,23,2306,星河WORLD1期-A座 (2306 outdoormaster 沃峰户外运动),a座,,23,2306
7736,7736,绿景公馆1866(南区)(f栋29e),f栋,,29,29e,绿景公馆1866(南区) (F栋29E),f栋,,29,e
7737,7737,金地梅陇镇(15栋2单元15a),15栋,2单元,15,15a,金地梅陇镇 (15栋2单元15A),15栋,2单元,15,a
7738,7738,星河·领创天下(一期二楼),,,2,,星河·领创天下 (一期二楼),,,二楼,
